id,src,tgt
oa00000260,要求各地教育行政部门和学校不得将全国英语等级考试等各种公共考试成绩作为招生依据，各地考点也不得受理义务教育阶段学生报名参加全国英语等级考试。,要求各地教育行政部门和学校不得将全国英语等级考试等各种公共考试成绩作为招生依据，各地考点也不得受理义务教育阶段学生报名参加全国英语等级考试。
oa00000261,国务委员兼国务院秘书长罗干民政部部长多吉才让也一同前往延安看望人民群众。,国务委员兼国务院秘书长罗干民政部部长多吉才让也一同前往延安看望人民群众。
oa00000262,他的时装设计既有融入前卫意识的先锋派作品，又有将艺术性与实用性完美结合的佳作。,他的时装设计既有融入前卫意识的先锋派作品，又有将艺术性与实用性完美结合的佳作。
oa00000263,中国央行和银监会九月底宣布，对拥有一套住房并已结清相应购房贷款的家庭，银行可执行手套房贷款政策。,中国央行和银监会九月底宣布，对拥有一套住房并已结清相应购房贷款的家庭，银行可执行首套房贷款政策。
oa00000264,地方应与部队联合举办一些针对专业文艺人才的培训与培养更多的文艺人才。,地方应与部队联合举办一些针对专业文艺人才的培训以培养更多的文艺人才。
oa00000265,为了练好四百米障碍这个客户，梁永葆一有空就泡在障碍场攀高墙，绕木桩，钻铁丝网，过独木桥。,为了练好四百米障碍这个课目，梁永葆一有空就泡在障碍场攀高墙，绕木桩，钻铁丝网，过独木桥。
oa00000266,由于镯子尺寸比手腕稍大，往胳膊上滑能完全隐没在袖子里。,由于镯子尺寸比手腕稍大，往胳膊上滑能完全隐没在袖子里。
oa00000267,虽说衣着朴素，却丝毫不见土气，宛如一株独立于群芳中的秀竹，曲雅、明丽。,虽说衣着朴素，却丝毫不见土气，宛如一株独立于群芳中的秀竹，典雅、明丽。
oa00000268,在岳黔山笔下，贵州山川风物蕴藏着浓烈的傩戏意味，充溢着质朴野逸的气息。,在岳黔山笔下，贵州山川风物蕴藏着浓烈的傩戏意味，充溢着质朴野逸的气息。
oa00000269,他们用砖头、木棍、酒瓶等袭击全副武装的防暴警察，警方则动用棍棒拘役还击。,他们用砖头、木棍、酒瓶等袭击全副武装的防暴警察，警方则动用棍棒予以还击。
oa00000270,此接普遍认为公决比大选更重要，围绕宪法公决的争论也比竞选粉身更尖锐复杂。,此间普遍认为公决比大选更重要，围绕宪法公决的争论也比竞选本身更尖锐复杂。
oa00000271,我们看见宇宙里最悲壮雄伟的戏剧在我们面前开演了：人和自然的斗争。,我们看见宇宙里最悲壮雄伟的戏剧在我们面前开演了：人和自然的斗争。
oa00000272,今年以来，不力高校将大学语文列为必修课。,今年以来，不少高校将大学语文列为必修课。
oa00000273,青海石油局从国外引进先进的油田压裂装置，对油层进行压裂，提高油层渗透能力。,青海石油局从国外引进先进的油田压裂装置，对油层进行压裂，提高油层渗透能力。
oa00000274,利用滚装船可以用卡车或牵麟车把货物从工厂直接送到收货地点实现门到门运输。,利用滚装船可以用卡车或牵引车把货物从工厂直接送到收货地点实现门到门运输。
oa00000275,全党必须紧紧团结在以江泽民同志为核心的党中央周围，一心一意稳扎稳打，共创未来。,全党必须紧紧团结在以江泽民同志为核心的党中央周围，一心一意稳扎稳打，共创未来。
oa00000276,同时，围绕抓源头，抓民主，抓服务，抓重点，抓宣传，积极开展工作，取得较好效果。,同时，围绕抓源头，抓民主，抓服务，抓重点，抓宣传，积极开展工作，取得较好效果。
oa00000277,炎热天的晌午，临到山里去割牛草前，先要在柿树的绿伞下铺上盖上浓荫，甜甜地睡上一觉。,炎热天的晌午，临到山里去割牛草前，先要在柿树的绿伞下铺上盖上浓荫，甜甜地睡上一觉。
oa00000278,由于长期与世隔缅，这个部落仍然保留着古老的生活方式，男子几乎不穿衣服，嘴唇带有盘状饰物，女子头部则有着独物的发型。,由于长期与世隔绝，这个部落仍然保留着古老的生活方式，男子几乎不穿衣服，嘴唇带有盘状饰物，女子头部则有着独特的发型。
oa00000279,2007年暑运自7月1日起至8月31日止，共计62天，北京铁路局据客流调查对暑运客流情况进行了预测。,2007年暑运自7月1日起至8月31日止，共计62天，北京铁路局据客流调查对暑运客流情况进行了预测。
oa00000280,海南水果产业为何屡陷危机呢？个人深罗。,海南水果产业为何屡陷危机呢？令人深思。
oa00000281,能不能保证一个地方在市场竞争中独占鳌头，之于不败之地，说到底，拼的是特色、绝话，唯有使经济占有一席之地，寸能永葆生机和活力。,能不能保证一个地方在市场竞争中独占鳌头，立于不败之地，说到底，拼的是特色、绝活，唯有使经济占有一席之地，才能永葆生机和活力。
oa00000282,铁路要从这里铺通，他不准挖掘，而老将军宋承福用铁锹带头，首先挖开了自己亲人的墓穴。,铁路要从这里铺通，他不准挖掘，而老将军宋承福用铁锹带头，首先挖开了自己亲人的墓穴。
oa00000283,培育特色经济作为参与世界竞争的突破口，因势利导，制定政策，完善措施，强力推进，走出了一条发展特包经济的新路子。,培育特色经济作为参与世界竞争的突破口，因势利导，制定政策，完善措施，强力推进，走出了一条发展特色经济的新路子。
oa00000284,在他们的带动下，全村很快兴起栽桑养蚕热潮，原先五六百亩荒坡荒堤被开垦一红。,在他们的带动下，全村很快兴起栽桑养蚕热潮，原先五六百亩荒坡荒地被开垦一空。
oa00000285,看见形状迥异，颜色不一的彩池象一块块梯月嵌镶在沟府的陡坡上，玲珑别透。,看见形状迥异，颜色不一的彩池象一块块梯田嵌镶在沟底的陡坡上，玲珑剔透。
oa00000286,用人单位依据前款规定裁减人员在六个月内录用人员时，应当优先录用被裁减的人员。,用人单位依据前款规定裁减人员在六个月内录用人员时，应当优先录用被裁减的人员。
oa00000287,一种是尖柿，在八月十五就可以用温水泡熟吃，就又醇又甜了。,一种是尖柿，在八月十五就可以用温水泡熟吃，就又醇又甜了。
oa00000288,他同时表示，未来的棉花产业将面临着前所未有的挑战。,他同时表示，未来的棉花产业将面临着前所未有的挑战。
oa00000289,来自合富置业的统计数据显示，在七月广州二手住宅市场上改善型换房成交个案占比下降到百分之八，与六月多达百分之五的改善型购房占比相比存在七个班分点的差距。,来自合富置业的统计数据显示，在七月广州二手住宅市场上改善型换房成交个案占比下降到百分之八，与六月多达百分之五的改善型购房占比相比存在七个百分点的差距。
oa00000290,目前推出了房屋首付金融产品，贷款金额灵活是这些产品最大的优势，警官表面上是以借款人个人身份募集首付款，但是风险也非常大。,目前推出了房屋首付金融产品，贷款金额灵活是这些产品最大的优势，尽管表面上是以借款人个人身份募集首付款，但是风险也非常大。
oa00000291,草图要求在方箱一面的中心钻个孔，外围洗出环形槽，周围在均匀分布五个螺纹孔。,草图要求在方箱一面的中心钻个孔，外围铣出环形槽，周围再均匀分布五个螺纹孔。
oa00000292,这位负责人指出，教育部要求各地要切实做如网上永取务项安全保障和数据准备。,这位负责人指出，教育部要求各地要切实做好网上录取各项安全保障和数据准备。
oa00000293,无准运证的烟用滤嘴材料，各地烟草专卖局都有权查扣。,无准运证的烟用滤嘴材料，各地烟草专卖局都有权查扣。
oa00000294,胶卷冲完后仍留在暗河中，顾客得到一份和底片同样大小的照片，攻扩印选用。,胶卷冲完后仍留在暗盒中，顾客得到一份和底片同样大小的照片，供扩印选用。
oa00000295,刘玉升那纯粹的瞎说有时也会碰巧严重，因此事情越传越玄乎。,刘玉升那纯粹的瞎说有时也会碰巧言中，因此事情越传越玄乎。
oa00000296,有的职员为饱私囊在外出采购货物时，以次充优陆续作家，坑了公司也坑了边疆百姓。,有的职员为饱私囊在外出采购货物时，以次充优弄虚作假，坑了公司也坑了边疆百姓。
oa00000297,案发后，案犯和结部分赃款分散逃匿，被告曾文彬，陈少文，窝藏赃款六十余万元。,案发后，案犯各携部分赃款分散逃匿，被告曾文彬，陈少文，窝藏赃款六十余万元。
oa00000298,图为县政协副主席高级农艺师密秀云，在孙楼乡郭楼村给棉农讲解良种的使用方法,图为县政协副主席高级农艺师密秀云，在孙楼乡郭楼村给棉农讲解良种的使用方法
oa00000299,有一次我趴在高黎贡山主峰一块平台上，用望远镜观察母婴给雏鹰未失的情景。,有一次我趴在高黎贡山主峰一块平台上，用望远镜观察母鹰给雏鹰喂食的情景。
oa00000300,秦华孙指出为了实现印度洋和平区的目标，需要区域内部和外部国家的共同努力。,秦华孙指出为了实现印度洋和平区的目标，需要区域内部和外部国家的共同努力。
oa00000301,宋美龄早在上世纪30年代，就开始运用投摩的方法来保养身体。,宋美龄早在上世纪30年代，就开始运用按摩的方法来保养身体。
oa00000302,姐妹俩性格恬静，姐姐比较内向，妹妹则外向一点，但两人都生性爱水。,姐妹俩性格恬静，姐姐比较内向，妹妹则外向一点，但两人都生性爱水。
oa00000303,黄河“蓄水池”湿地干涸面积已逾10万平方公里。,黄河“蓄水池”湿地干涸面积已逾10万平方公里。
oa00000304,透过上述现象，不难看出北洋水师的风气状况，有用人不公、以权谋私的，有隐情不报、晒上欺下的，有吃喝嫖赌、生活奢糜的。,透过上述现象，不难看出北洋水师的风气状况，有用人不公、以权谋私的，有隐情不报、瞒上欺下的，有吃喝嫖赌、生活奢糜的。
oa00000305,钜派的网络普及八座经济发达城市，主要覆盖渤海湾长江三角洲和珠江三角洲地区，钜派基本只挑先前一百强公司，并只提供上市公司国企等大公司项目。,钜派的网络普及八座经济发达城市，主要覆盖渤海湾长江三角洲和珠江三角洲地区，钜派基本只挑先前一百强公司，并只提供上市公司国企等大公司项目。
oa00000306,在这入海的地方，结识了这么多欢腾驰骋的伙伴，引以自豪。,在这入海的地方，结识了这么多欢腾驰骋的伙伴，引以自豪。
oa00000307,从严肃高雅的文化，到通俗的大众的文化，从阳春白雪到下里巴人，我们都不要忽视。,从严肃高雅的文化，到通俗的大众的文化，从阳春白雪到下里巴人，我们都不要忽视。
oa00000308,众多业内外人士出席了活动，盛赞项目团队对于产品各个环节的经营策略。,众多业内外人士出席了活动，盛赞项目团队对于产品各个环节的经营策略。
oa00000309,绿豆、绿豆芽、黄豆芽、豆腐、莲藕、梨、桑椹、柚子、山楂、苹果等，这些食物可起清凉去热、生津润燥的作用。,绿豆、绿豆芽、黄豆芽、豆腐、莲藕、梨、桑椹、柚子、山楂、苹果等，这些食物可起清凉去热、生津润燥的作用。
oa00000310,中央军委副主席张震，迟浩田，国务委员罗干，中央军委委员傅全有，于永波，参加了会见。,中央军委副主席张震，迟浩田，国务委员罗干，中央军委委员傅全有，于永波，参加了会见。
oa00000311,汽车时而放崖而死，时而穿峡而行，时而悦溪而过，时而爬坡而上。,汽车时而傍崖而驶，时而穿峡而行，时而越溪而过，时而爬坡而上。
oa00000312,北京阜外医院心外科专家含蓄的解释表明，患儿母亲体质极差，直接影响了后代的健康。,北京阜外医院心外科专家含蓄的解释表明，患儿母亲体质极差，直接影响了后代的健康。
oa00000313,如何提高少儿组物的质量？宋庆龄也提出了很卓越的见解，那就是抓创作，抓书稿。,如何提高少儿读物的质量？宋庆龄也提出了很卓越的见解，那就是抓创作，抓书稿。
oa00000314,大名城获得唐镇两块地的地价为五点七六亿元，平均楼面价达二万元，成为该区域单价地王，这也是为什么很多房地产公司为全力进入一线城市。,大名城获得唐镇两块地的地价为五点七六亿元，平均楼面价达二万元，成为该区域单价地王，这也是为什么很多房地产公司为全力进入一线城市。
oa00000315,后者将提供自行研制的硫酸根吸附剂及其处理土艺，帮助前者建立废水处理厂，并保证处理后的度水达到国家饮用水标准。,后者将提供自行研制的硫酸根吸附剂及其处理工艺，帮助前者建立废水处理厂，并保证处理后的度水达到国家饮用水标准。
oa00000316,要理顺产权关系，除了要理顺政企关系外，首先要理顺企业资产所有者与经营者的关系。,要理顺产权关系，除了要理顺政企关系外，首先要理顺企业资产所有者与经营者的关系。
oa00000317,种因为此，斯诺曾感触颇深地说：鲁迅虽身材瘦弱矮小，但和鲁迅在一起你必须仰视着去领会那崇高的思想。,正因为此，斯诺曾感触颇深地说：鲁迅虽身材瘦弱矮小，但和鲁迅在一起你必须仰视着去领会那崇高的思想。
oa00000318,住建部政策研究中心主任秦虹最近透露，全国在建房屋九成没卖出去，不少买家受困于首付不足，开发商的销售护法也因此而被拖慢。,住建部政策研究中心主任秦虹最近透露，全国在建房屋九成没卖出去，不少买家受困于首付不足，开发商的销售步伐也因此而被拖慢。
oa00000319,两次冬奥会冠军维特为了能够参加本届冬奥会，放弃了职业比赛，重新转为业余选手。,两次冬奥会冠军维特为了能够参加本届冬奥会，放弃了职业比赛，重新转为业余选手。
oa00000320,这圆拱式的建筑拥有英国人们的宠爱，说它是伦敦的灵魂。,这圆拱式的建筑拥有英国人们的宠爱，说它是伦敦的灵魂。
oa00000321,给客人沏茶、倒奶、针灸，全用的是银碗和木碗，客人喝完第一碗茶后主人开始给客人敬酒。,给客人沏茶、倒奶、斟酒，全用的是银碗和木碗，客人喝完第一碗茶后主人开始给客人敬酒。
oa00000322,从飞机上往下望去，就如同一个硕大的玉盆一样，盆底下面还有缕缕青烟冒出。,从飞机上往下望去，就如同一个硕大的玉盆一样，盆底下面还有缕缕青烟冒出。
oa00000323,首先要改造的是北京站东街行人过街天桥，改造工程保留了目前天桥的南北两侧梯道，仅更换主梁。,首先要改造的是北京站东街行人过街天桥，改造工程保留了目前天桥的南北两侧梯道，仅更换主梁。
oa00000324,中国要求，在别国遗弃化学武器的国家应按工业规定尽快彻底销毁所有遗弃化学武器。,中国要求，在别国遗弃化学武器的国家应按公约规定尽快彻底销毁所有遗弃化学武器。
oa00000325,六十年代我国居民生活是粮食引路，瓜菜当家，吃尚纯玉米面窝窝头就算顶呱呱。,六十年代我国居民生活是粮食引路，瓜菜当家，吃上纯玉米面窝窝头就算顶呱呱。
oa00000326,国内有关专家的研究也表明，近期我国信用卡的应用至少在五大领域有着诱人的前景。,国内有关专家的研究也表明，近期我国信用卡的应用至少在五大领域有着诱人的前景。
oa00000327,土地市场也热起来了，杭州住宅用地溢价率回升，一线城市平均楼面价又创单月历史纪录，再次引发人们的猜测。,土地市场也热起来了，杭州住宅用地溢价率回升，一线城市平均楼面价又创单月历史纪录，再次引发人们的猜测。
oa00000328,湖泊和人一样，“营养过剩”会引发一系列“健康”问题。如果高含磷、氮等化学物质的工农业污水排入湖泊，就会导致湖水“营养过剩”，水中微生物过度繁殖，水质下降。,湖泊和人一样，“营养过剩”会引发一系列“健康”问题。如果高含磷、氮等化学物质的工农业污水排入湖泊，就会导致湖水“营养过剩”，水中微生物过度繁殖，水质下降。
oa00000329,“道罗斯”号船重6818吨，长130米，由货船改造成客轮后便被德国一个非赢川慈善组织购买了。,“道罗斯”号船重6818吨，长130米，由货船改造成客轮后便被德国一个非赢利慈善组织购买了。
oa00000330,位于黑龙江省齐齐哈尔市境内的扎龙自然保护臣是天然的物种基因库，于1992年列入《国际重要湿地名录》，广阔的湖泊和沼泽湿地对调节当地的气候和空艺湿度有普巨大的作用。,位于黑龙江省齐齐哈尔市境内的扎龙自然保护区是天然的物种基因库，于1992年列入《国际重要湿地名录》，广阔的湖泊和沼泽湿地对调节当地的气候和空气湿度有着巨大的作用。
oa00000331,专家指出：中西医不应打擂台，而是要长期共存、优势互补、有分有合、共同发展，轻言废余中医者将自毁长城，成为千古罪人！,专家指出：中西医不应打擂台，而是要长期共存、优势互补、有分有合、共同发展，轻言废除中医者将自毁长城，成为千古罪人！
oa00000332,有人借口“保护宗教、人权”，践踏别国主权，有人欺世盗名，剽窃宗教术语，打着宗教旗号，进行蒙骗群众，图财空命的勾当。,有人借口“保护宗教、人权”，践踏别国主权，有人欺世盗名，剽窃宗教术语，打着宗教旗号，进行蒙骗群众，图财害命的勾当。
oa00000333,久而久之，这些观念造成一些地方的农民越穷越生，越生越穷，恶性循环。,久而久之，这些观念造成一些地方的农民越穷越生，越生越穷，恶性循环。
oa00000334,100%的父母最大的愿望是让孩子获得优质教育，83%的父母愿意送孩子到最好的幼儿园和学校就读，70%的父母在条件许可的情况下一定要送孩子出国留学。,100%的父母最大的愿望是让孩子获得优质教育，83%的父母愿意送孩子到最好的幼儿园和学校就读，70%的父母在条件许可的情况下一定要送孩子出国留学。
oa00000335,2006年，实现在华销售超过40亿元，连续6年实现两位数增长，并成为中国市场上最知多和最受剪重的跨国公司之一。,2006年，实现在华销售超过40亿元，连续6年实现两位数增长，并成为中国市场上最知名和最受尊重的跨国公司之一。
oa00000336,早被国外农户广泛采用的微生物菌养禽畜技术已落户中国。,早被国外农户广泛采用的微生物菌养禽畜技术已落户中国。
oa00000337,交通部门责令曾某赔偿杨某亲属看藏杨某的部分费用以及其它损失。,交通部门责令曾某赔偿杨某亲属安葬杨某的部分费用以及其它损失。
oa00000338,因此，加速农村中医药适用人才的培养是加强农村中医药工作的一个战略重点。,因此，加速农村中医药适用人才的培养是加强农村中医药工作的一个战略重点。
oa00000339,这些寺庙错落有致地掩映在郁郁苍苍的重峦叠嶂之间十分古雅壮观。,这些寺庙错落有致地掩映在郁郁苍苍的重峦叠嶂之间十分古雅壮观。
oa00000340,走完苏堤之后意犹未尽，在楼外楼吃过西湖醋鱼等佳肴之后又踏上了白堤。,走完苏堤之后意犹未尽，在楼外楼吃过西湖醋鱼等佳肴之后又踏上了白堤。
oa00000341,他们抓来了回家为父亲送丧的年轻医生苏原和他的妻子牟青，逼迫他们治病。,他们抓来了回家为父亲送丧的年轻医生苏原和他的妻子牟青，逼迫他们治病。
oa00000342,今年，我国最大的镍、钴、铂族金属生产企业甘肃金川集团将加大节能减排力瘦，力象年内实现主要污染物二氧化硫比上年减排20%，达到国家三级环境空气质量标准的要求。,今年，我国最大的镍、钴、铂族金属生产企业甘肃金川集团将加大节能减排力度，力争年内实现主要污染物二氧化硫比上年减排20%，达到国家三级环境空气质量标准的要求。
oa00000343,她要学习，又要帮奶奶持家，可翻阅她的作业本，根本看不到八十分以下的成绩。,她要学习，又要帮奶奶持家，可翻阅她的作业本，根本看不到八十分以下的成绩。
oa00000344,当八日凌晨四时，为迎接书市开业而铺上最后一块草坯时，他们望着东方，会心地笑了。,当八日凌晨四时，为迎接书市开业而铺上最后一块草坯时，他们望着东方，会心地笑了。
oa00000345,中华人民共和国中央军事委员会最近发布命令，授予吴孟超模范医学专家荣誉称号。,中华人民共和国中央军事委员会最近发布命令，授予吴孟超模范医学专家荣誉称号。
oa00000346,位于甘肃省金昌市的金川镍矿，是我国最主要的镍矿，也是世界著名的三大多金属共生的硫化铜镍矿床之一。1978年，金川被列为企国三大资源综合利用基地之一。,位于甘肃省金昌市的金川镍矿，是我国最主要的镍矿，也是世界著名的三大多金属共生的硫化铜镍矿床之一。1978年，金川被列为企国三大资源综合利用基地之一。
oa00000347,招商平安联合体则拿出了更高的楼面价，竞得宝山大场镇地块，创出近一倍的高溢价。,招商平安联合体则拿出了更高的楼面价，竞得宝山大场镇地块，创出近一倍的高溢价。
oa00000348,修养不足的演员，技师证走红也不过如过眼云烟而已，成不了真正意义上的艺术家。,修养不足的演员，即使正走红也不过如过眼云烟而已，成不了真正意义上的艺术家。
oa00000349,算你运气好，我昨天刚刚打过卖了，否则恐怕一文钱也借不出来呢。,算你运气好，我昨天刚刚把货卖了，否则恐怕一文钱也借不出来呢。
oa00000350,他认为，丝绸之路上的民哥很有特色，因为地理位置横跨欧亚大陆，是极特出的跨国籍民歌。,他认为，丝绸之路上的民歌很有特色，因为地理位置横跨欧亚大陆，是极特殊的跨国籍民歌。
oa00000351,望子成龙，望女成凤的父母、爷爷奶奶、外公外婆、只要能让孩子听话，总是有泉必涌。,望子成龙，望女成凤的父母，爷爷奶奶、外公外婆、只要能让孩子听话，总是有求必应。
oa00000352,当时天文学家认为冥王星应该是矮行星钟的“老大”，而最新的灭丈观测证实冥王星的“老大”头衔也不保。,当时天文学家认为冥王星应该是矮行星中的“老大”，而最新的天文观测证实冥王星的“老大”头衔也不保。
oa00000353,他们迎难而上，不畏艰险，英勇顽强地与洪魔作抗争，谱写了一曲抗洪救在的悲壮凯歌。,他们迎难而上，不畏艰险，英勇顽强地与洪魔作抗争，谱写了一曲抗洪救灾的悲壮凯歌。
oa00000354,去年四月中旬，我镇税务所查获盐城市郊区某个体商贩在我镇从事石棉瓦经营业务。,去年四月中旬，我镇税务所查获盐城市郊区某个体商贩在我镇从事石棉瓦经营业务。
oa00000355,参战军虽然没有参加对德战争，但有十万华工被派赴欧洲战场，为协约国军队运输弹药给养和修筑公式。,参战军虽然没有参加对德战争，但有十万华工被派赴欧洲战场，为协约国军队运输弹药给养和修筑工事。
oa00000356,来到工作岗位上，他脱掉上衣，掂起八大锤，在白暗的煤油灯光映照下，朝着钢钎，一锤锤、恶狠狠地砸去。,来到工作岗位上，他脱掉上衣，掂起八大锤，在昏暗的煤油灯光映照下，朝着钢钎，一锤锤、恶狠狠地砸去。
oa00000357,他在同济大学做校长时，和学校党委书记、行政班子、党委班子的合作很顺利,他在同济大学做校长时，和学校党委书记、行政班子、党委班子的合作很顺利
oa00000358,肠功能紊乱，月经失调，刺激性饮食，也会促使应状发生和加重。因此，调整饮食，重视某些草养素的摄入，可起到预防和辅助治疗作用。,肠功能紊乱，月经失调，刺激性饮食，也会促使症状发生和加重。因此，调整饮食，重视某些营养素的摄入，可起到预防和辅助治疗作用。
oa00000359,东生、孙枢、叶大年等院士组成的专家组认为，这些罗布泊地区综合研究的新进展，具有重要的科学意义，总体上达到了罗布泊研究的领先水平。,东生、孙枢、叶大年等院士组成的专家组认为，这些罗布泊地区综合研究的新进展，具有重要的科学意义，总体上达到了罗布泊研究的领先水平。
oa00000360,的确，从古到今音说假话受宠升官，说真话反遭压抑甚指丢官掉脑袋的事不盛美女。,的确，从古到今因说假话受宠升官，说真话反遭压抑甚至丢官掉脑袋的事不胜枚举。
oa00000361,此前一天，毛泽东亲笔起草中共中央军委给平津战役总前委的电报要求充分注意保护北平工业区及文化古迹。,此前一天，毛泽东亲笔起草中共中央军委给平津战役总前委的电报要求充分注意保护北平工业区及文化古迹。
oa00000362,水门汀路上和巷堂里面，已被这些亦脚的乡下姑娘所挤满了，京爽而带有一点湿气的朝风。大约就是这些生活在死水一般的空气里面的人们的仅有的天惠。,水门汀路上和巷堂里面，已被这些赤脚的乡下姑娘所挤满了，凉爽而带有一点湿气的朝风。大约就是这些生活在死水一般的空气里面的人们的仅有的天惠。
oa00000363,纳税人营业额达到起征点的，因按营业额全额拒算应纳税额。,纳税人营业额达到起征点的，应按营业额全额计算应纳税额。
oa00000364,用人单位聘用外国人从事的岗位应是有特殊需要，国内暂缺适当人选且不违反国家有关规定的岗位。,用人单位聘用外国人从事的岗位应是有特殊需要，国内暂缺适当人选且不违反国家有关规定的岗位。
oa00000365,她奇怪，自己不仅无一丝需怯，反而有种与对手拼杀较量跃跃欲试的心沁。,她奇怪，自己不仅无一丝虚怯，反而有种与对手拼杀较量跃跃欲试的心境。
oa00000366,他们能作为科研的梯队顶上来，我也可以放心去干我所喜爱的野外考察了。,他们能作为科研的梯队顶上来，我也可以放心去干我所喜爱的野外考察了。
oa00000367,其中最值得注意的是世联行在互联网金融领域的布区。,其中最值得注意的是世联行在互联网金融领域的布局。
oa00000368,一九五零年八月中央人民政府政务院颁布了保障发明权与专利权暂行条例。,一九五零年八月中央人民政府政务院颁布了保障发明权与专利权暂行条例。
oa00000369,有为廷有名的作家说，小时侯穷妹妹经常饿得哭。,有位挺有名的作家说，小时侯穷妹妹经常饿得哭。
oa00000370,等从晕晕乎乎中行来，时间已经丢下一串长长的脚印，消失得无影无踪。,等从晕晕乎乎中醒来，时间已经丢下一串长长的脚印，消逝得无影无踪。
oa00000371,据介绍，法国国家图书馆收藏的西夏文文献具有相当重要的学术价值。,据介绍，法国国家图书馆收藏的西夏文文献具有相当重要的学术价值。
oa00000372,世界上动力最大的“北极星”号科研破冰船在进行了为期19个月的南极考察后将今天停泊在德国不来梅港。,世界上动力最大的“北极星”号科研破冰船在进行了为期19个月的南极考察后将今天停泊在德国不来梅港。
oa00000373,我国房地产市场的供需关系发生彻底逆转，整体市场供大于求的形势已经确立，多地出现空城，去库存将成为很多地方的难题。,我国房地产市场的供需关系发生彻底逆转，整体市场供大于求的形势已经确立，多地出现空城，去库存将成为很多地方的难题。
oa00000374,重要文化古迹区，对一切原来管理人员亦是原封不动，我军只派兵保护，派人联系。尤其注意与清华、燕京等大学教职员学生联系，和他们共同商量如何在作战时减少损失。,重要文化古迹区，对一切原来管理人员亦是原封不动，我军只派兵保护，派人联系。尤其注意与清华、燕京等大学教职员学生联系，和他们共同商量如何在作战时减少损失。
oa00000375,连广西那样的边远神器，家电维修培训结业学员也超过了十万人。,连广西那样的边远省区，家电维修培训结业学员也超过了十万人。
oa00000376,房贷新政出台后，一线城市合计签约住宅土地七宗，平均楼面价创造了单月历史纪录。,房贷新政出台后，一线城市合计签约住宅土地七宗，平均楼面价创造了单月历史纪录。
oa00000377,马可波罗、斯文·赫定、彭加木等中外探险家在这片“死亡之海”中视角不同的观察，导致了一个世纪的学术争论，并留下众多科学上的迷团。,马可波罗、斯文·赫定、彭加木等中外探险家在这片“死亡之海”中视角不同的观察，导致了一个世纪的学术争论，并留下众多科学上的谜团。
oa00000378,脊柱周围的神经直接对人体的内脏有着至关重要的联系，所以对这些穴位进行按摩不仅仅有益于疾病的缓解，同时在按摩过程中也会适当地激活血液的流通，刺激神经末梢，促进细胞的新陈代谢。,脊柱周围的神经直接对人体的内脏有着至关重要的联系，所以对这些穴位进行按摩不仅仅有益于疾病的缓解，同时在按摩过程中也会适当地激活血液的流通，刺激神经末梢，促进细胞的新陈代谢。
oa00000379,“自然保护国际”组织4日报告说，一支考客队在南美国家苏里南的高原发现24个新物种，其中包括一种能发荧玄的紫色蛙。,“自然保护国际”组织4日报告说，一支考察队在南美国家苏里南的高原发现24个新物种，其中包括一种能发荧光的紫色蛙。
oa00000380,此外，戒烟广告，预防艾滋病广告，禁止酒后开车广告等也常突出运用死亡等恐惧镜头。,此外，戒烟广告，预防艾滋病广告，禁止酒后开车广告等也常突出运用死亡等恐惧镜头。
oa00000381,这一政策对房地产市场整体的影响也是微乎其微的，即使限购令全面实现松绑楼市也难再现过去的高速增长，房地产市场风光不再。,这一政策对房地产市场整体的影响也是微乎其微的，即使限购令全面实现松绑楼市也难再现过去的高速增长，房地产市场风光不再。
oa00000382,渔民张后渔，日前将一条补货入网的形似扁鱼的胭脂鱼放回江中。,渔民张后渔，日前将一条捕获入网的形似鳊鱼的胭脂鱼放回江中。
oa00000383,我爱狂风暴浪中把着舵神色不变的汉子，我对于始终位在霍乱流行的城里履行职务的约翰勃郎医生怀一种虎敬的心情。,我爱狂风暴浪中把着舵神色不变的汉子，我对于始终住在霍乱流行的城里履行职务的约翰勃郎医生怀一种虔敬的心情。
oa00000384,钜派投资创始于二零一零年三月，是一家财务咨询管理类古诗，早期的钜派投资来自纯金融领域的拓展，与房地产并无大关系,钜派投资创始于二零一零年三月，是一家财务咨询管理类公司，早期的钜派投资来自纯金融领域的拓展，与房地产并无大关系
oa00000385,这些民兵武器，生动地告诉人们，武器虽然是战争的重要的因素，但决定战争胜贫的是人，不是物。革命的人民武装从来都是以劣势的装备，打败了装备上占优势的敌人。,这些民兵武器，生动地告诉人们，武器虽然是战争的重要的因素，但决定战争胜负的是人，不是物。革命的人民武装从来都是以劣势的装备，打败了装备上占优势的敌人。
oa00000386,另外，假设不麻烦，请关照一下星空花园，别让屋子变成鬼屋就好了啦！,另外，假设不麻烦，请关照一下星空花园，别让屋子变成鬼屋就好了啦！
oa00000387,传统上，台军基本按照台湾本岛的5个战区或战区接合部的顺序，轮流选择“汉光”演习的区域。,传统上，台军基本按照台湾本岛的5个战区或战区接合部的顺序，轮流选择“汉光”演习的区域。
oa00000388,林业部门在营林造林工作中不忘水宝。,林业部门在营林造林工作中不忘水保。
oa00000389,广州市房地产中介协会飞行，相比于其他一线城市，广州二手住宅市场表现一直相对稳健。,广州市房地产中介协会分析，相比于其他一线城市，广州二手住宅市场表现一直相对稳健。
